image104513.jpeg	{"description":{"captions":[{"confidence":0.5258800387382507,"text":"a skull of an animal"}],"tags":["primate","animal","mammal"]},"metadata":{"format":"Jpeg","height":250,"width":250},"modelVersion":"2021-05-01","requestId":"91e5d6d5-b469-48b0-ab09-ada12b0044e5"}
image400757.jpeg	{"description":{"captions":[{"confidence":0.572801411151886,"text":"a group of people posing for a photo"}],"tags":["text","person","outdoor","posing","group","old","people"]},"metadata":{"format":"Jpeg","height":465,"width":678},"modelVersion":"2021-05-01","requestId":"b1185b0c-5913-4fb7-bb91-4ed0930c9499"}
image230176.jpeg	{"description":{"captions":[{"confidence":0.5178210735321045,"text":"a man in a suit and tie"}],"tags":["man","person","necktie","suit","wearing","posing","dressed"]},"metadata":{"format":"Jpeg","height":738,"width":529},"modelVersion":"2021-05-01","requestId":"3e17cd20-2a6c-4909-ad4f-8312df629165"}
image425866.jpeg	{"description":{"captions":[{"confidence":0.40010198950767517,"text":"a bedroom with a tv and a bed"}],"tags":["indoor","wall","bed","room","bedroom","hotel"]},"metadata":{"format":"Jpeg","height":698,"width":930},"modelVersion":"2021-05-01","requestId":"33c19df7-47c8-4af4-91f3-98a8a83b831e"}
image174561.jpeg	{"description":{"captions":[{"confidence":0.4330040514469147,"text":"a close-up of a robot"}],"tags":["metalware","gear","wheel"]},"metadata":{"format":"Jpeg","height":400,"width":229},"modelVersion":"2021-05-01","requestId":"1c0183e3-1094-4378-aac2-b17fd0d3b951"}
image283375.jpeg	{"description":{"captions":[{"confidence":0.5203625559806824,"text":"a close-up of a person's mouth"}],"tags":["orange","close","vegetable"]},"metadata":{"format":"Jpeg","height":343,"width":513},"modelVersion":"2021-05-01","requestId":"9a0b0b88-f602-4378-b8e7-edaf08ec4e29"}
image32301.jpeg	{"description":{"captions":[{"confidence":0.5325451493263245,"text":"a man sitting in a hospital bed"}],"tags":["man","person","indoor"]},"metadata":{"format":"Jpeg","height":324,"width":432},"modelVersion":"2021-05-01","requestId":"52c1b7d1-0d4e-4da9-a8a0-9720f9e412e2"}
image413205.jpeg	{"description":{"captions":[{"confidence":0.41010305285453796,"text":"a group of people standing outside of a building"}],"tags":["grass","outdoor","sky","people","group","outdoor object","park","crowd"]},"metadata":{"format":"Jpeg","height":392,"width":587},"modelVersion":"2021-05-01","requestId":"665616ba-6cf7-42f3-9c82-b064a874e31f"}
image460351.png	{"description":{"captions":[{"confidence":0.529303252696991,"text":"a man in a suit"}],"tags":["text","man","person","suit","wearing","posing"]},"metadata":{"format":"Jpeg","height":441,"width":361},"modelVersion":"2021-05-01","requestId":"dcb7dd85-9671-49ca-b2a6-027147bc130f"}
image319569.jpeg	{"description":{"captions":[{"confidence":0.22742822766304016,"text":"a large building with a large dome"}],"tags":["object","candelabrum"]},"metadata":{"format":"Jpeg","height":221,"width":300},"modelVersion":"2021-05-01","requestId":"0a0fbe9c-e0cb-4234-b89c-3f4e1b3e8392"}
image10707.png	{"description":{"captions":[{"confidence":0.35100820660591125,"text":"a street with buildings and cars"}],"tags":["road","several"]},"metadata":{"format":"Jpeg","height":234,"width":312},"modelVersion":"2021-05-01","requestId":"1292d13d-1346-4547-b334-675b24d4e3a4"}
image116462.jpeg	{"description":{"captions":[{"confidence":0.4918902814388275,"text":"a close-up of a frog"}],"tags":["animal","arthropod","indoor","crab","brachyuran"]},"metadata":{"format":"Jpeg","height":452,"width":598},"modelVersion":"2021-05-01","requestId":"c75e42b7-7532-4865-8130-0253f9c5e369"}
image550588.jpeg	{"description":{"captions":[{"confidence":0.6245370507240295,"text":"a bird standing on a rock"}],"tags":["animal","bird","puffin","aquatic bird","outdoor","standing"]},"metadata":{"format":"Jpeg","height":201,"width":251},"modelVersion":"2021-05-01","requestId":"a3ca26a6-58cf-4d49-9c0b-3a728315aa7e"}
image58742.jpeg	{"description":{"captions":[{"confidence":0.4841655194759369,"text":"a black and white snake"}],"tags":["ground","animal","reptile"]},"metadata":{"format":"Jpeg","height":333,"width":500},"modelVersion":"2021-05-01","requestId":"13bc1e80-b3c4-4f05-88ad-084e6e151934"}
image458775.jpeg	{"description":{"captions":[{"confidence":0.5738709568977356,"text":"a close-up of the front and the back of a coin"}],"tags":["object","coin","orange"]},"metadata":{"format":"Jpeg","height":206,"width":416},"modelVersion":"2021-05-01","requestId":"7e5cdb89-4cab-4109-9bd0-4519ce38a895"}
image275392.png	{"description":{"captions":[{"confidence":0.3750796616077423,"text":"a woman standing in front of a wall with black text"}],"tags":["text","person","wall","woman","indoor"]},"metadata":{"format":"Jpeg","height":395,"width":577},"modelVersion":"2021-05-01","requestId":"28c76c44-8144-41f8-b8fe-00e4d46128b3"}
image370595.png	{"description":{"captions":[{"confidence":0.5810030698776245,"text":"a man with a beard"}],"tags":["person","man","wall","indoor","male"]},"metadata":{"format":"Jpeg","height":574,"width":424},"modelVersion":"2021-05-01","requestId":"6772b6ee-7f42-4807-b9d0-920f302a5f18"}
image328339.jpeg	{"description":{"captions":[{"confidence":0.361572265625,"text":"a few people working on a computer"}],"tags":["electronics"]},"metadata":{"format":"Jpeg","height":257,"width":260},"modelVersion":"2021-05-01","requestId":"af7ed7fa-6f60-4750-b037-f0ae10c38ceb"}
image159281.jpeg	{"description":{"captions":[{"confidence":0.2915147542953491,"text":"men in suits drinking wine"}],"tags":["person","man","standing","indoor","suit","people","group","event","dressed"]},"metadata":{"format":"Jpeg","height":1317,"width":1983},"modelVersion":"2021-05-01","requestId":"dde14579-6dea-412c-b4c4-a2d27210e300"}
image304741.jpeg	{"description":{"captions":[{"confidence":0.46337559819221497,"text":"a group of soldiers in a line"}],"tags":["person","outdoor","military uniform","group","weapon","people","gun"]},"metadata":{"format":"Jpeg","height":293,"width":391},"modelVersion":"2021-05-01","requestId":"81628a69-43c5-4ae9-88dd-1f10c0bfec88"}
image338496.png	{"description":{"captions":[{"confidence":0.5202774405479431,"text":"a person wearing a helmet"}],"tags":["building","person","outdoor"]},"metadata":{"format":"Jpeg","height":1099,"width":1649},"modelVersion":"2021-05-01","requestId":"0ed17280-ffb8-4128-a619-5b8984eeae23"}
image491645.jpeg	{"description":{"captions":[{"confidence":0.40452685952186584,"text":"a close up of a train engine"}],"tags":["engine"]},"metadata":{"format":"Jpeg","height":565,"width":850},"modelVersion":"2021-05-01","requestId":"bb550ce3-fa2e-4a17-9a44-1307af2c67a3"}
image137667.png	{"description":{"captions":[{"confidence":0.4622480869293213,"text":"a black laptop computer"}],"tags":["text","laptop","electronics","computer","sitting","desk","indoor","screen","mouse","open"]},"metadata":{"format":"Jpeg","height":264,"width":382},"modelVersion":"2021-05-01","requestId":"fcd0b1d5-7549-4bed-91a7-b41b4f5bae31"}
image559604.jpeg	{"description":{"captions":[{"confidence":0.4375285506248474,"text":"a person in a uniform standing next to a group of children"}],"tags":["person","child","outdoor"]},"metadata":{"format":"Jpeg","height":346,"width":231},"modelVersion":"2021-05-01","requestId":"619b0fbe-667e-4503-95e5-10f06ede66fe"}
image311497.jpg	{"description":{"captions":[{"confidence":0.5148965120315552,"text":"a man sitting at a desk with a laptop"}],"tags":["text","indoor","wall","person","man","office","computer"]},"metadata":{"format":"Jpeg","height":280,"width":500},"modelVersion":"2021-05-01","requestId":"2d288a38-55ba-4100-bbab-5e80c4671960"}
image458073.jpeg	{"description":{"captions":[{"confidence":0.4824409782886505,"text":"a woman and a man looking at a cell phone"}],"tags":["person","indoor","people","older"]},"metadata":{"format":"Jpeg","height":282,"width":425},"modelVersion":"2021-05-01","requestId":"bfc4c39b-ccca-480e-ac3d-817a7a755c4c"}
image192230.jpeg	{"description":{"captions":[{"confidence":0.5111767053604126,"text":"a man smiling for the camera"}],"tags":["person","man","indoor","suit","wearing","posing","smiling","necktie","older","dressed"]},"metadata":{"format":"Jpeg","height":250,"width":288},"modelVersion":"2021-05-01","requestId":"3efce891-7a5c-4188-91c9-e3451874c350"}
image52281.jpeg	{"description":{"captions":[{"confidence":0.42188137769699097,"text":"a building on a rocky island surrounded by water and mountains"}],"tags":["mountain","outdoor","water","lake","surrounded","castle"]},"metadata":{"format":"Jpeg","height":478,"width":850},"modelVersion":"2021-05-01","requestId":"23c9ff7e-218b-458b-aaed-46b7f729bac5"}
image225279.jpeg	{"description":{"captions":[{"confidence":0.4156789183616638,"text":"a few business people discussing something"}],"tags":["table","person","indoor","sitting","laptop","people","wooden","drink","working","drinking","meal","dining table"]},"metadata":{"format":"Jpeg","height":393,"width":600},"modelVersion":"2021-05-01","requestId":"b014dada-ba47-4559-b5b8-507259abb4dc"}
image476372.jpeg	{"description":{"captions":[{"confidence":0.4615248739719391,"text":"a silhouette of a person holding a gun"}],"tags":["sky","outdoor","sport"]},"metadata":{"format":"Jpeg","height":600,"width":428},"modelVersion":"2021-05-01","requestId":"60781495-b1e3-49a9-97f9-ae204f17628d"}
image168881.jpeg	{"description":{"captions":[{"confidence":0.5308200120925903,"text":"a man and woman holding a baby"}],"tags":["text","person","outdoor","standing","posing","old"]},"metadata":{"format":"Jpeg","height":924,"width":693},"modelVersion":"2021-05-01","requestId":"f3f8a201-36d3-4ef4-a657-b79b4cf69c2f"}
image216379.jpeg	{"description":{"captions":[{"confidence":0.5130040645599365,"text":"a close-up of a plant"}],"tags":["outdoor","tree","grass","green","leaf","plant","close","dirt","shade"]},"metadata":{"format":"Jpeg","height":412,"width":650},"modelVersion":"2021-05-01","requestId":"69edd715-b20a-49e8-b012-67469abeb0b4"}
image276726.png	{"description":{"captions":[{"confidence":0.9999841451644897,"text":"graphical user interface, application"}],"tags":["graphical user interface","application"]},"metadata":{"format":"Jpeg","height":502,"width":322},"modelVersion":"2021-05-01","requestId":"52c7896c-99b1-4474-8132-72912ac76f6f"}
image413011.jpeg	{"description":{"captions":[{"confidence":0.4357951283454895,"text":"a group of men with animals"}],"tags":["sky","outdoor","person","ground","animal","standing","mammal"]},"metadata":{"format":"Jpeg","height":935,"width":876},"modelVersion":"2021-05-01","requestId":"f7ef58ae-23fa-4760-9f04-83efe7410c7a"}
image283904.jpeg	{"description":{"captions":[{"confidence":0.49969178438186646,"text":"a person skiing down a mountain"}],"tags":["snow","outdoor","sky","person","skiing","hill","slope"]},"metadata":{"format":"Jpeg","height":414,"width":275},"modelVersion":"2021-05-01","requestId":"e8e8831e-1abe-4cc4-8427-d4ecff8f66c9"}
image312752.jpeg	{"description":{"captions":[{"confidence":0.5480040311813354,"text":"a person singing into a microphone"}],"tags":["person"]},"metadata":{"format":"Jpeg","height":370,"width":265},"modelVersion":"2021-05-01","requestId":"79fc3431-93f9-4458-821d-5f0bca267883"}
image583968.jpeg	{"description":{"captions":[{"confidence":0.4340920150279999,"text":"a statue of a person in a green suit"}],"tags":["outdoor","person","green"]},"metadata":{"format":"Jpeg","height":640,"width":480},"modelVersion":"2021-05-01","requestId":"17137100-f1e4-4190-a0ac-b523853c369e"}
image451580.jpeg	{"description":{"captions":[{"confidence":0.388108491897583,"text":"a stone sculpture of a head"}],"tags":["ground","stone","metalware","cement"]},"metadata":{"format":"Jpeg","height":533,"width":800},"modelVersion":"2021-05-01","requestId":"9ac5007e-7288-492b-9f9a-a11c0ab8c7ca"}
image432653.png	{"description":{"captions":[{"confidence":0.2754594087600708,"text":"a bunch of wires and cables"}],"tags":["indoor"]},"metadata":{"format":"Jpeg","height":894,"width":616},"modelVersion":"2021-05-01","requestId":"7192f882-e0ed-4f76-929e-1753c189b4b0"}
image345815.jpeg	{"description":{"captions":[{"confidence":0.36616218090057373,"text":"a cemetery with many tombstones"}],"tags":["text","grass","outdoor","tree","sign","reading","field","gravestone","lawn","sale"]},"metadata":{"format":"Jpeg","height":453,"width":604},"modelVersion":"2021-05-01","requestId":"f193958d-a075-4ca2-9546-e3a82c28e95f"}
image213638.png	{"description":{"captions":[{"confidence":0.47945573925971985,"text":"a person looking at a display"}],"tags":["text","person"]},"metadata":{"format":"Jpeg","height":300,"width":228},"modelVersion":"2021-05-01","requestId":"21e323f2-1dc8-4b98-965d-b62692bec9bc"}
image514501.jpeg	{"description":{"captions":[{"confidence":0.3483021557331085,"text":"a person's hand holding a toothbrush"}],"tags":["person","indoor"]},"metadata":{"format":"Jpeg","height":888,"width":1184},"modelVersion":"2021-05-01","requestId":"f79b486d-4327-464a-a323-1c14e5f98a3e"}
image108311.png	{"description":{"captions":[{"confidence":0.3599901795387268,"text":"a person in a yellow suit in the air above a body of water"}],"tags":["mountain","outdoor","nature"]},"metadata":{"format":"Jpeg","height":523,"width":792},"modelVersion":"2021-05-01","requestId":"3bd2698a-b80b-4b92-a922-6b5635319e5e"}
image251044.png	{"description":{"captions":[{"confidence":0.5040866136550903,"text":"a person sitting at a desk"}],"tags":["text","indoor","person","computer","laptop","library","shelf","working","room","office","desk"]},"metadata":{"format":"Jpeg","height":490,"width":492},"modelVersion":"2021-05-01","requestId":"8f86cee9-702f-4c0b-af29-c52c0a74d21c"}
image119642.jpeg	{"description":{"captions":[{"confidence":0.5429006814956665,"text":"a man smiling for the camera"}],"tags":["person","man","wearing","posing"]},"metadata":{"format":"Jpeg","height":563,"width":1000},"modelVersion":"2021-05-01","requestId":"0ba8f1cd-cb95-47f4-9872-364fb84fa3f6"}
image484587.jpeg	{"description":{"captions":[{"confidence":0.4499069154262543,"text":"a group of people in clothing"}],"tags":["military uniform","different","several"]},"metadata":{"format":"Jpeg","height":638,"width":798},"modelVersion":"2021-05-01","requestId":"dd9dc598-15bb-46df-bb0b-942dd702f4c9"}
image35104.jpeg	{"description":{"captions":[{"confidence":0.23396742343902588,"text":"a large building with a glass roof"}],"tags":["grass","sky","outdoor","mountain","road","highland"]},"metadata":{"format":"Jpeg","height":363,"width":559},"modelVersion":"2021-05-01","requestId":"1e4413e6-3851-4d3e-9a9c-28448fe903f8"}
image228877.jpeg	{"description":{"captions":[{"confidence":0.6840657591819763,"text":"text, letter"}],"tags":["text","letter"]},"metadata":{"format":"Jpeg","height":233,"width":350},"modelVersion":"2021-05-01","requestId":"76eb280f-d1f1-4179-a406-9c3c327c6e97"}
image498240.jpeg	{"description":{"captions":[{"confidence":0.2741070091724396,"text":"a street with clothes on the side"}],"tags":["cluttered"]},"metadata":{"format":"Jpeg","height":283,"width":450},"modelVersion":"2021-05-01","requestId":"89464cee-4e56-42ec-8371-b5845c07b321"}
image272000.jpeg	{"description":{"captions":[{"confidence":0.5389713644981384,"text":"a person climbing a snowy mountain"}],"tags":["snow","outdoor","nature","mountain","ice","skiing","slope","ski slope"]},"metadata":{"format":"Jpeg","height":615,"width":900},"modelVersion":"2021-05-01","requestId":"adf0e310-b7f8-43c7-91e8-fdd934b2022f"}
image132029.jpeg	{"description":{"captions":[{"confidence":0.345839262008667,"text":"a person standing next to a pile of debris"}],"tags":["outdoor","ground","dirt","engine"]},"metadata":{"format":"Jpeg","height":768,"width":1024},"modelVersion":"2021-05-01","requestId":"1b95277b-d13b-44b4-9127-6d733135889b"}
image194881.jpeg	{"description":{"captions":[{"confidence":0.9962495565414429,"text":"text"}],"tags":["text"]},"metadata":{"format":"Jpeg","height":1034,"width":776},"modelVersion":"2021-05-01","requestId":"08ca4552-d86a-42fc-86c3-2f8588dafba9"}
image291544.jpeg	{"description":{"captions":[{"confidence":0.294487863779068,"text":"a glass walled building with several doors"}],"tags":["indoor","station","building","platform","ceiling","subway"]},"metadata":{"format":"Jpeg","height":565,"width":849},"modelVersion":"2021-05-01","requestId":"a0398755-4ca3-4665-97a9-37c9252d0c02"}
image461790.jpeg	{"description":{"captions":[{"confidence":0.28276437520980835,"text":"a person standing on a stone path"}],"tags":["grass","outdoor","rock","pond"]},"metadata":{"format":"Jpeg","height":800,"width":1066},"modelVersion":"2021-05-01","requestId":"c10ed6a2-6c6b-422d-ba74-fba33bd8fd91"}
image153412.png	{"description":{"captions":[{"confidence":0.49914488196372986,"text":"a group of people raising their hands"}],"tags":["wall","indoor","person","ceiling"]},"metadata":{"format":"Jpeg","height":294,"width":275},"modelVersion":"2021-05-01","requestId":"c308b771-026d-4c66-bb5f-0a6a02f8180e"}
image234738.png	{"description":{"captions":[{"confidence":0.4740535318851471,"text":"a person sitting at a desk"}],"tags":["person","window"]},"metadata":{"format":"Jpeg","height":475,"width":562},"modelVersion":"2021-05-01","requestId":"284e2ce1-cfd9-46dd-a027-0e7baa1561d8"}
image330999.jpeg	{"description":{"captions":[{"confidence":0.5031790137290955,"text":"a group of men smiling"}],"tags":["person","suit","clothing","standing","man","posing","people","group","dressed"]},"metadata":{"format":"Jpeg","height":480,"width":640},"modelVersion":"2021-05-01","requestId":"827f5fc9-baaf-45cb-85b6-65a9be793237"}
image274242.jpg	{"description":{"captions":[{"confidence":0.22370576858520508,"text":"a brick wall with a brick wall"}],"tags":["text","tiled"]},"metadata":{"format":"Jpeg","height":226,"width":301},"modelVersion":"2021-05-01","requestId":"795c1659-a759-48d6-8215-9fc630a94ce1"}
image326258.jpeg	{"description":{"captions":[{"confidence":0.4497978687286377,"text":"a close-up of a book"}],"tags":["basket","container","old","stacked","stack"]},"metadata":{"format":"Jpeg","height":600,"width":537},"modelVersion":"2021-05-01","requestId":"7d525af9-7a16-4c1c-994b-8fbdf2397cdb"}
image41168.jpg	{"description":{"captions":[{"confidence":0.542632520198822,"text":"a group of people posing for a photo"}],"tags":["person","smiling","older","posing"]},"metadata":{"format":"Jpeg","height":205,"width":716},"modelVersion":"2021-05-01","requestId":"bff66f3f-d098-4e8c-8718-76cf855868dc"}
image459586.png	{"description":{"captions":[{"confidence":0.6430867910385132,"text":"a group of people sitting around a table"}],"tags":["text","person","indoor","table","wall","laptop","people","desk","working","office","group"]},"metadata":{"format":"Jpeg","height":375,"width":656},"modelVersion":"2021-05-01","requestId":"0bfec087-21b0-4757-bf54-dfc7288e525a"}
image397669.jpeg	{"description":{"captions":[{"confidence":0.5058032870292664,"text":"a few business people shaking hands"}],"tags":["person","man","suit"]},"metadata":{"format":"Jpeg","height":203,"width":301},"modelVersion":"2021-05-01","requestId":"0c92d8c2-a51d-478d-847c-d84dba2064ff"}
image481065.jpeg	{"description":{"captions":[{"confidence":0.2571316957473755,"text":"a black chair with a metal seat"}],"tags":["indoor","leather"]},"metadata":{"format":"Jpeg","height":729,"width":972},"modelVersion":"2021-05-01","requestId":"9d962329-b62a-4ac5-90a5-e6517e0478ca"}
image205228.jpeg	{"description":{"captions":[{"confidence":0.423921138048172,"text":"a man and a woman talking"}],"tags":["person","indoor","wall","standing"]},"metadata":{"format":"Jpeg","height":1161,"width":1745},"modelVersion":"2021-05-01","requestId":"ca74349f-689f-41ce-9122-68e128e6eba3"}
image272870.jpg	{"description":{"captions":[{"confidence":0.4696853756904602,"text":"a man riding a bicycle"}],"tags":["outdoor","riding","bicycle","person","rider","night"]},"metadata":{"format":"Jpeg","height":1080,"width":1920},"modelVersion":"2021-05-01","requestId":"f7a71361-3aea-4c4a-825b-345a6e8cf5ae"}
image205181.jpeg	{"description":{"captions":[{"confidence":0.37706416845321655,"text":"men in suits talking"}],"tags":["person","wall","indoor","man","standing","suit"]},"metadata":{"format":"Jpeg","height":1161,"width":1745},"modelVersion":"2021-05-01","requestId":"ecc8d0f6-5aaa-4113-bf0e-21538c093275"}
image213706.jpeg	{"description":{"captions":[{"confidence":0.4890687167644501,"text":"a group of people sitting in a room"}],"tags":["text","person","indoor","table"]},"metadata":{"format":"Jpeg","height":224,"width":286},"modelVersion":"2021-05-01","requestId":"38825e86-23a4-485c-9fe4-587d72dfcb23"}
image535397.jpeg	{"description":{"captions":[{"confidence":0.4860643148422241,"text":"a palm tree next to a body of water"}],"tags":["tree","water","palm","outdoor","plant","sunset","setting"]},"metadata":{"format":"Jpeg","height":363,"width":550},"modelVersion":"2021-05-01","requestId":"43788626-11bf-4d8d-92df-87522988eed1"}
image561528.png	{"description":{"captions":[{"confidence":0.4508695602416992,"text":"boats docked at a pier"}],"tags":["outdoor","water","sky","boat","harbor","docked","dock"]},"metadata":{"format":"Jpeg","height":380,"width":760},"modelVersion":"2021-05-01","requestId":"d4be1cd8-ed2c-4f45-8889-738edb453a11"}
image493957.JPG	{"description":{"captions":[{"confidence":0.5274169445037842,"text":"a man wearing a name tag"}],"tags":["person","wall","man","indoor","posing","male"]},"metadata":{"format":"Jpeg","height":960,"width":1280},"modelVersion":"2021-05-01","requestId":"9f75202a-ffa5-47ff-bc02-f397cae0ffdb"}
image461327.jpeg	{"description":{"captions":[{"confidence":0.3844810426235199,"text":"a person wearing jeans"}],"tags":["person","grass","outdoor","blue","trouser"]},"metadata":{"format":"Jpeg","height":399,"width":600},"modelVersion":"2021-05-01","requestId":"3fcc4dc8-2a73-413b-b1ea-bb3f50334e97"}
image461744.jpeg	{"description":{"captions":[{"confidence":0.5010197758674622,"text":"a person holding a child"}],"tags":["person","indoor"]},"metadata":{"format":"Jpeg","height":463,"width":317},"modelVersion":"2021-05-01","requestId":"4e97bc82-20c1-477c-ba49-5777675c0911"}
image416939.png	{"description":{"captions":[{"confidence":0.4695093631744385,"text":"a close-up of a machine"}],"tags":["indoor","metalware","gear"]},"metadata":{"format":"Jpeg","height":288,"width":233},"modelVersion":"2021-05-01","requestId":"42fa678e-7691-456a-93d9-9174e874599c"}
image348272.jpg	{"description":{"captions":[{"confidence":0.9938648343086243,"text":"calendar"}],"tags":["calendar"]},"metadata":{"format":"Jpeg","height":371,"width":495},"modelVersion":"2021-05-01","requestId":"7720f0a5-15eb-48de-ba7e-4f468b3c4837"}
image199730.jpeg	{"description":{"captions":[{"confidence":0.49028024077415466,"text":"a man wearing a basketball jersey"}],"tags":["text","person","man","sport","track and field","male"]},"metadata":{"format":"Jpeg","height":600,"width":600},"modelVersion":"2021-05-01","requestId":"ebd0e209-1ec1-4dd9-89c2-ed41661d1578"}
image301334.png	{"description":{"captions":[{"confidence":0.45625239610671997,"text":"a close-up of a pair of scissors"}],"tags":["indoor","orange"]},"metadata":{"format":"Jpeg","height":300,"width":375},"modelVersion":"2021-05-01","requestId":"064dd9e9-a4af-4e54-adac-ed8e817a1e6e"}
image271917.jpeg	{"description":{"captions":[{"confidence":0.4185633063316345,"text":"a snowy mountain with a shadow"}],"tags":["mountain","outdoor","sky","snow","nature","covered","slope","rock","hillside"]},"metadata":{"format":"Jpeg","height":600,"width":900},"modelVersion":"2021-05-01","requestId":"8085c1d7-ad9e-437e-81ac-d358927f48e8"}
image531392.png	{"description":{"captions":[{"confidence":0.35912802815437317,"text":"a dog walking with a group of ducks"}],"tags":["grass","mammal"]},"metadata":{"format":"Jpeg","height":557,"width":991},"modelVersion":"2021-05-01","requestId":"17d71ade-88a2-48ba-ba3b-fc38ce88d9de"}
image401177.png	{"description":{"captions":[{"confidence":0.5414362549781799,"text":"a man and a woman smiling"}],"tags":["person","sky","posing"]},"metadata":{"format":"Jpeg","height":354,"width":517},"modelVersion":"2021-05-01","requestId":"e2ea8cad-94f3-4d10-b921-a5dabe398e77"}
image402604.jpeg	{"description":{"captions":[{"confidence":0.5885992050170898,"text":"a close-up of hands shaking"}],"tags":["sky","person","hand","blue"]},"metadata":{"format":"Jpeg","height":693,"width":853},"modelVersion":"2021-05-01","requestId":"b19dfce3-aba2-4a10-9311-abfd811c6a62"}
image196696.jpeg	{"description":{"captions":[{"confidence":0.5143309831619263,"text":"a grassy field with mountains in the background"}],"tags":["sky","grass","outdoor","field","mountain","nature","tall","dry","plain","plant","day","highland"]},"metadata":{"format":"Jpeg","height":720,"width":960},"modelVersion":"2021-05-01","requestId":"f868eb10-c0df-4e3e-9924-ad81a2210ea1"}
image291824.jpeg	{"description":{"captions":[{"confidence":0.39858415722846985,"text":"an old woman with a tattoo on the arm"}],"tags":["person","indoor"]},"metadata":{"format":"Jpeg","height":243,"width":294},"modelVersion":"2021-05-01","requestId":"8508a0bf-6b9f-459e-9654-08747e8f851e"}
image544421.jpeg	{"description":{"captions":[{"confidence":0.5902392268180847,"text":"a group of people playing video games"}],"tags":["text","person","indoor","standing"]},"metadata":{"format":"Jpeg","height":578,"width":921},"modelVersion":"2021-05-01","requestId":"2a6b362c-e9c0-488d-ac05-f956d1c3e708"}
image551255.jpeg	{"description":{"captions":[{"confidence":0.6244531869888306,"text":"background pattern"}],"tags":["background pattern"]},"metadata":{"format":"Jpeg","height":737,"width":576},"modelVersion":"2021-05-01","requestId":"41f92994-6fb6-466b-aa48-02e72b64d7d9"}
image139092.jpg	{"description":{"captions":[{"confidence":0.4862980842590332,"text":"a man and a woman in a hospital room"}],"tags":["text","indoor"]},"metadata":{"format":"Jpeg","height":1171,"width":891},"modelVersion":"2021-05-01","requestId":"d3aee41e-5261-411c-98ef-c00e69bb8ef6"}
