b0fe4c5f-8ff1-412d-8461-5101eab749f9.jpg	{"description":{"captions":[{"confidence":0.429587185382843,"text":"a person wearing a red shirt"}],"tags":["person","building","outdoor","man"]},"metadata":{"format":"Jpeg","height":1294,"width":2048},"modelVersion":"2021-05-01","requestId":"5a5d161a-b780-4703-a83d-81816525cb24"}
c10caf44-5c93-45c0-9df6-fa4207a9ef20.jpg	{"description":{"captions":[{"confidence":0.49383819103240967,"text":"a group of microphones"}],"tags":[]},"metadata":{"format":"Jpeg","height":2048,"width":2048},"modelVersion":"2021-05-01","requestId":"c2fb8cea-793b-49da-acd5-54ddd10ff671"}
687b4b89-f2d6-4178-9c25-9686c416f740.jpg	{"description":{"captions":[{"confidence":0.46470242738723755,"text":"a person wearing headphones and playing a music instrument"}],"tags":["person"]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"3ca489ad-a6b6-4b76-8f67-07839ddfa6e4"}
3f8e4265-896e-48e8-ba0d-6c0790f50b28.jpg	{"description":{"captions":[{"confidence":0.4267582297325134,"text":"a pair of white shoes"}],"tags":[]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"9fdf2a28-b7f7-4d25-93d9-3d4048212fc8"}
91e286b3-c99f-4b8e-8104-b37b0e4cf6ae.jpg	{"description":{"captions":[{"confidence":0.4410727918148041,"text":"a hand holding a stack of wood"}],"tags":["person"]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"5eb28ff6-1531-4cd2-9a4f-a6937969e48e"}
8631c0f7-c244-4bec-9cb1-33ae395a616a.jpg	{"description":{"captions":[{"confidence":0.41882023215293884,"text":"a beach with waves crashing on it"}],"tags":["outdoor","sky","water","nature","shore","day"]},"metadata":{"format":"Jpeg","height":1374,"width":2048},"modelVersion":"2021-05-01","requestId":"7348717e-d906-44fe-a327-5886b2fff9dd"}
3edbbd84-c4f4-4100-9132-e8a51cb69cb9.jpg	{"description":{"captions":[{"confidence":0.46247631311416626,"text":"a body of water with waves"}],"tags":["water","nature","waterfall","wave"]},"metadata":{"format":"Jpeg","height":1367,"width":2048},"modelVersion":"2021-05-01","requestId":"11fd17b8-ff16-4cd6-abc2-643f7d6d0a40"}
33eae713-566e-4382-badf-9947f6bc46f7.jpg	{"description":{"captions":[{"confidence":0.40425053238868713,"text":"a person holding a cup"}],"tags":["person","indoor"]},"metadata":{"format":"Jpeg","height":1536,"width":2048},"modelVersion":"2021-05-01","requestId":"779366b0-9102-4cd4-b8b3-97073ffa04dd"}
c6808a6d-0c84-474b-bb7b-54a4e6a58cbb.jpg	{"description":{"captions":[{"confidence":0.4495842158794403,"text":"a person in a wheelchair"}],"tags":["outdoor","red","person"]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"adc28a16-a144-4feb-99c0-2238bee20b51"}
948d4f7e-28bb-47d9-beed-631d8ff4182b.jpg	{"description":{"captions":[{"confidence":0.4634350538253784,"text":"a group of colorful balls"}],"tags":["arranged"]},"metadata":{"format":"Jpeg","height":1367,"width":2048},"modelVersion":"2021-05-01","requestId":"369bd503-0ee1-4fcf-9e21-b2f38fbb3eb1"}
5744204d-73c5-4be2-98c6-65f5c2f174b0.jpg	{"description":{"captions":[{"confidence":0.30690255761146545,"text":"a person holding a pole"}],"tags":["person"]},"metadata":{"format":"Jpeg","height":1363,"width":2048},"modelVersion":"2021-05-01","requestId":"89eb45a1-1e54-45d6-bb81-62726fc32e9d"}
5bf26750-aeb7-4432-80d2-d557f1ff4ed0.jpg	{"description":{"captions":[{"confidence":0.5171245336532593,"text":"a woman writing on a piece of paper"}],"tags":["person","indoor","window","woman"]},"metadata":{"format":"Jpeg","height":1367,"width":2048},"modelVersion":"2021-05-01","requestId":"2493bb0b-55f6-4225-97c1-901163b0f70f"}
3df7ec43-b571-4934-803b-7ac2fcf03313.jpg	{"description":{"captions":[{"confidence":0.46349194645881653,"text":"a group of people in lab coats"}],"tags":["person","woman","indoor"]},"metadata":{"format":"Jpeg","height":1366,"width":2048},"modelVersion":"2021-05-01","requestId":"2c42b3fb-d558-44bf-8aa3-f158d3f30050"}
b595f251-f981-44cf-be39-580641b4e6c3.jpg	{"description":{"captions":[{"confidence":0.44824472069740295,"text":"a couple of women looking at a book"}],"tags":["person","dish"]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"5b0d27e9-6599-49da-b12e-19e1de270ed7"}
987d0269-1471-49b4-b8d4-0aa2f12f37b3.jpg	{"description":{"captions":[{"confidence":0.5303928256034851,"text":"a person holding an apple and an orange"}],"tags":["person","holding","hand","indoor","fruit","orange","half"]},"metadata":{"format":"Jpeg","height":1358,"width":2048},"modelVersion":"2021-05-01","requestId":"66629594-9440-4b80-811d-0b4bd84b347e"}
50a4a464-bef0-4761-a267-1292ef9746c3.jpg	{"description":{"captions":[{"confidence":0.5405880808830261,"text":"a man wearing a stethoscope around his head"}],"tags":["person","wearing","indoor","posing","dressed","necktie"]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"8995e56b-f547-4cdc-a917-84c7c13e6732"}
d77deb08-750c-4383-8d6b-7d57708c3b68.jpg	{"description":{"captions":[{"confidence":0.46168869733810425,"text":"a person working on a circuit board"}],"tags":["person","indoor"]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"86a88784-c3c5-478e-b007-f0a0a5d29c52"}
4f75faac-fa2d-4b04-9898-afc8c0692754.jpg	{"description":{"captions":[{"confidence":0.4145343005657196,"text":"a close-up of a pipe"}],"tags":["indoor","close"]},"metadata":{"format":"Jpeg","height":1363,"width":2048},"modelVersion":"2021-05-01","requestId":"34a89b07-6719-462c-803b-e730ab50745b"}
1db6441d-30b5-40c7-891d-4e5db5168299.jpg	{"description":{"captions":[{"confidence":0.48290276527404785,"text":"a group of people in a race car"}],"tags":["sky","outdoor","transport","red","flag","line"]},"metadata":{"format":"Jpeg","height":1143,"width":2048},"modelVersion":"2021-05-01","requestId":"ec25095d-a215-4292-b45d-86b82a9c27ae"}
52fffb16-dbf2-4185-ae3a-ce3f1f5bac58.jpg	{"description":{"captions":[{"confidence":0.4482555389404297,"text":"a person holding a kite"}],"tags":["sky","outdoor","grass","kite","flying","field","colorful"]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"b754e433-e42a-4a91-b449-db3613d683d6"}
13f8cf2f-bec1-42b8-90d8-205907d78fa6.jpg	{"description":{"captions":[{"confidence":0.558184027671814,"text":"a man and a woman looking at a laptop"}],"tags":["person","indoor"]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"65ac7e9d-b710-4e99-baa4-afbc1421ab11"}
e02c1d53-339a-4244-87eb-cf2770ff28f9.jpg	{"description":{"captions":[{"confidence":0.590910792350769,"text":"a person writing on a piece of paper"}],"tags":["person","indoor"]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"d590d011-62da-41e9-ae44-132b26d0f13d"}
ed8d929c-bc34-49ec-a483-cc1576fb851a.jpg	{"description":{"captions":[{"confidence":0.2948378920555115,"text":"a person in a helmet in the water"}],"tags":["outdoor"]},"metadata":{"format":"Jpeg","height":945,"width":2048},"modelVersion":"2021-05-01","requestId":"5958bc10-8ba3-450e-9f32-a2415907182e"}
fd6dbcb2-a970-4b59-943c-a8b5106ab7f0.jpg	{"description":{"captions":[{"confidence":0.47849351167678833,"text":"a woman writing on a whiteboard"}],"tags":["person","indoor","woman"]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"bc28443d-1010-403a-b259-f7a0b8c84577"}
33c95f88-7fc4-4701-85ab-bfcd03be2257.jpg	{"description":{"captions":[{"confidence":0.523344874382019,"text":"a group of beakers with blue liquid in them"}],"tags":["indoor","vessel","bottle","glass","several"]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"7af5e1a0-51d4-4ef5-ae13-0af453442fa3"}
4fe5b50a-401b-465f-8c1d-d8d7fbb69471.jpg	{"description":{"captions":[{"confidence":0.4576217830181122,"text":"a close-up of a telescope"}],"tags":["sky","outdoor","clouds","day"]},"metadata":{"format":"Jpeg","height":1401,"width":2048},"modelVersion":"2021-05-01","requestId":"31619084-6935-48e1-99f2-bb026a42ebea"}
658429b8-f5b7-4e38-90b9-fbb8da4705a7.jpg	{"description":{"captions":[{"confidence":0.5277795195579529,"text":"stars in the sky"}],"tags":["nature","blue","outdoor object","night sky"]},"metadata":{"format":"Jpeg","height":1366,"width":2048},"modelVersion":"2021-05-01","requestId":"fa1a428f-a532-41db-848b-d02c129d0af8"}
bdfeb200-55ff-482e-80f5-24b6c8c905c9.jpg	{"description":{"captions":[{"confidence":0.45238447189331055,"text":"a person walking down a flight of stairs"}],"tags":["floor","outdoor"]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"221be966-ed7d-44e7-8814-dd41fff3b358"}
bfbf6fc5-04c1-4d7a-bf71-e1e14f8e2361.jpg	{"description":{"captions":[{"confidence":0.2701626420021057,"text":"a group of hands holding a stick with food on it"}],"tags":["person","bread"]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"292f33ac-5126-4537-9ac1-469e3608fc13"}
8d190c2f-461c-4dbc-a1a8-8ec19d5ca95d.jpg	{"description":{"captions":[{"confidence":0.5128507018089294,"text":"a group of people having a discussion"}],"tags":["person","wall","indoor","dining table"]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"9327ac8d-f1b0-4db2-bdeb-5ece339cad65"}
0411982d-0128-4832-9024-918c42e22647.jpg	{"description":{"captions":[{"confidence":0.3804098069667816,"text":"a man sitting in a field"}],"tags":["outdoor","sky","grass","outdoor object","tent","yellow"]},"metadata":{"format":"Jpeg","height":1363,"width":2048},"modelVersion":"2021-05-01","requestId":"e373a28e-5e68-4d9d-8ab0-c6434b672398"}
bec739cc-334c-470d-8acd-9963f1f3c3ec.jpg	{"description":{"captions":[{"confidence":0.3438458740711212,"text":"a hand holding a glass of liquid"}],"tags":["text"]},"metadata":{"format":"Jpeg","height":1530,"width":2048},"modelVersion":"2021-05-01","requestId":"fba67e6e-aca7-4cc7-8cba-7b56126222f0"}
2af2c68a-75e3-4c07-ac2d-286498da3f58.jpg	{"description":{"captions":[{"confidence":0.5610059499740601,"text":"a group of men looking at a computer screen"}],"tags":["person","man","indoor"]},"metadata":{"format":"Jpeg","height":1285,"width":2048},"modelVersion":"2021-05-01","requestId":"45b7488c-c8ec-4aba-845a-2ca6d08a5f1a"}
49487c2d-65eb-4c9a-817c-be841e238ac0.jpg	{"description":{"captions":[{"confidence":0.49386489391326904,"text":"a ferris wheel with blue sky"}],"tags":["ride","Ferris wheel","roller coaster","outdoor object"]},"metadata":{"format":"Jpeg","height":1299,"width":2048},"modelVersion":"2021-05-01","requestId":"ff11ae72-051b-4cb5-982f-aad6fc78c53c"}
c0cfdff5-2dff-464e-8594-5c120c35d6c0.jpg	{"description":{"captions":[{"confidence":0.5617988109588623,"text":"a woman looking through a microscope"}],"tags":["person"]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"e4c1fc94-235f-46f3-a028-079dae81cb0d"}
7f456b2f-86b4-4038-994e-4440b0231c51.jpg	{"description":{"captions":[{"confidence":0.4819384217262268,"text":"two children in the snow"}],"tags":["snow","slope"]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"09749a3a-43a0-46e5-bb52-e61f8777c8fa"}
4ce3a027-ffc1-4b09-b175-bf0b8ada185c.jpg	{"description":{"captions":[{"confidence":0.5353695154190063,"text":"a child sitting on a set of stairs"}],"tags":["wall","floor","person"]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"ef38d17e-c96d-4dc1-8bab-f232af3a6abe"}
7357b9c6-38da-4f24-8a62-72c2863158f7.jpg	{"description":{"captions":[{"confidence":0.4592517614364624,"text":"a group of people wearing goggles"}],"tags":["person","spectacles"]},"metadata":{"format":"Jpeg","height":1366,"width":2048},"modelVersion":"2021-05-01","requestId":"e6fb5539-1c8c-460e-a12b-1b9cb7a641f9"}
ef20fde5-fa9b-4725-afa9-84ee2e627d9c.jpg	{"description":{"captions":[{"confidence":0.2673358619213104,"text":"a person holding a box"}],"tags":["person","wall","indoor"]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"cced4b66-30fd-4244-b85c-1434e1b42ea4"}
d0b5dad7-ff77-43ed-a32f-7ff39b4e0f47.jpg	{"description":{"captions":[{"confidence":0.47539159655570984,"text":"a close up of a snake"}],"tags":["outdoor object","honeycomb","orange","colorful","several"]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"6f5a6750-3947-44a3-9c17-1b43c941e35a"}
259faebd-d4c3-404f-a534-79321f333e0f.jpg	{"description":{"captions":[{"confidence":0.4195212423801422,"text":"a close up of fireworks"}],"tags":["fireworks","outdoor object"]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"6c539965-7128-4b05-90c5-90f2a7febadc"}
7e1c5ac2-059e-4dfc-9665-583668a1c78d.jpg	{"description":{"captions":[{"confidence":0.45689189434051514,"text":"a group of people discussing something"}],"tags":["person","indoor","people"]},"metadata":{"format":"Jpeg","height":1367,"width":2048},"modelVersion":"2021-05-01","requestId":"f530afb2-0414-4e79-962f-64e619686b79"}
34abb7d3-e3fe-4614-9385-5c87d6788445.jpg	{"description":{"captions":[{"confidence":0.4944700002670288,"text":"close-up of a syringe and a syringe"}],"tags":["close"]},"metadata":{"format":"Jpeg","height":1525,"width":2048},"modelVersion":"2021-05-01","requestId":"f6acd2e5-1a8e-41e0-b63c-c0424fc85f7f"}
8cabeb49-2171-4744-a0eb-e9c61e3abee7.jpg	{"description":{"captions":[{"confidence":0.4337189793586731,"text":"a woman painting on a table"}],"tags":["indoor","table","person","woman","counter","dish"]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"14dfee9a-b83d-414b-b4a3-9d8b0a0b7d23"}
a341b4de-4027-47da-bc8c-3e8ffd4a1b1f.jpg	{"description":{"captions":[{"confidence":0.6017082929611206,"text":"a group of people in an office"}],"tags":["indoor","window","table","worktable","dining table"]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"41eb7eae-a8f3-4046-b542-2b1f3ec33e01"}
053cbeb0-54c5-43d8-85be-b9163c80caf5.jpg	{"description":{"captions":[{"confidence":0.5146466493606567,"text":"a man looking through a microscope"}],"tags":["person"]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"c5987a7f-f804-464b-a10c-b5c032baa711"}
343308d1-496f-43f3-af8b-120562d8a89a.jpg	{"description":{"captions":[{"confidence":0.5060663819313049,"text":"a red sign with white text"}],"tags":["text","sign","red"]},"metadata":{"format":"Jpeg","height":1319,"width":2048},"modelVersion":"2021-05-01","requestId":"b934691e-4eaf-4fcb-8365-e05334a567cf"}
0829a020-b990-4ddd-b4a4-3ae963f409f3.jpg	{"description":{"captions":[{"confidence":0.17675144970417023,"text":"a person holding a black and blue object"}],"tags":[]},"metadata":{"format":"Jpeg","height":1511,"width":2048},"modelVersion":"2021-05-01","requestId":"6423a793-ec19-4572-959e-812ed36e30ed"}
509cf053-8d5d-4d06-bb27-f1406e8bfc53.jpg	{"description":{"captions":[{"confidence":0.4244725704193115,"text":"a group of people standing together"}],"tags":["person","window","indoor","standing","posing"]},"metadata":{"format":"Jpeg","height":1357,"width":2048},"modelVersion":"2021-05-01","requestId":"0692291f-0415-41c1-a721-6310dca2767d"}
a35272c4-9c35-44c1-82ee-961851f19806.jpg	{"description":{"captions":[{"confidence":0.33707329630851746,"text":"a large collection of batteries"}],"tags":["indoor","many","bunch","line","several"]},"metadata":{"format":"Jpeg","height":1363,"width":2048},"modelVersion":"2021-05-01","requestId":"603acaa9-65b1-48c9-ba80-adf4263ba429"}
aeefafc7-59da-45fe-93dd-de62606b2d39.jpg	{"description":{"captions":[{"confidence":0.43454423546791077,"text":"a person walking on sand"}],"tags":["sky","outdoor","nature","sun","sunset","sand","dune","shore"]},"metadata":{"format":"Jpeg","height":1366,"width":2048},"modelVersion":"2021-05-01","requestId":"407363f9-a90b-4d25-b36b-1eb12445eb56"}
b817c378-5d88-4f9f-8b47-a6a646b64d51.jpg	{"description":{"captions":[{"confidence":0.5637933611869812,"text":"a person writing on a piece of paper"}],"tags":["person","indoor"]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"8c0a36f5-bdd4-4f5a-9653-bb89482e629d"}
7133d5e5-a429-4eb9-9c7f-1c27c9cdc07e.jpg	{"description":{"captions":[{"confidence":0.4090493619441986,"text":"a woman holding a cigarette"}],"tags":["person","indoor","wall","woman"]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"b9bdb9fe-b1d5-4d0a-a8d5-8a152d978489"}
f9acda13-4460-426f-b4d9-5fb9b34b47d0.jpg	{"description":{"captions":[{"confidence":0.4056303799152374,"text":"a person holding a cup and a laptop"}],"tags":["indoor"]},"metadata":{"format":"Jpeg","height":1152,"width":2048},"modelVersion":"2021-05-01","requestId":"20b7da95-0060-4995-b342-0f8a3e18453f"}
62d1b6fc-0b59-4bd4-9585-c0b9521fede5.jpg	{"description":{"captions":[{"confidence":0.4818614423274994,"text":"a group of people on a ride"}],"tags":["text","sky","colorful","decorated"]},"metadata":{"format":"Jpeg","height":1536,"width":2048},"modelVersion":"2021-05-01","requestId":"9f3cf4ad-5198-4e25-ba7d-e6a5550a33b3"}
dbfb2e9f-4bf5-4de1-939e-8023792e0db2.jpg	{"description":{"captions":[{"confidence":0.46966761350631714,"text":"a field of flowers"}],"tags":["sky","tree","outdoor","flower","plant","lush","surrounded"]},"metadata":{"format":"Jpeg","height":1352,"width":2048},"modelVersion":"2021-05-01","requestId":"e43c20cf-b799-440c-92a0-297791732773"}
fc8394f0-f266-455c-995b-98219c1b1520.jpg	{"description":{"captions":[{"confidence":0.4918029308319092,"text":"a few people in an office"}],"tags":["indoor","floor","room"]},"metadata":{"format":"Jpeg","height":1405,"width":2048},"modelVersion":"2021-05-01","requestId":"b46764cb-e90b-417c-8149-613b25d69993"}
51e090e0-1e8c-4d67-aabe-15049cc806eb.jpg	{"description":{"captions":[{"confidence":0.4052000939846039,"text":"a woman and a man holding hands"}],"tags":["person","indoor"]},"metadata":{"format":"Jpeg","height":1275,"width":2048},"modelVersion":"2021-05-01","requestId":"e5fd4de0-1c10-4ffe-b42c-0dae9b22ce91"}
e07c6539-dbc4-40aa-8a3e-99daba4520e7.jpg	{"description":{"captions":[{"confidence":0.3862505853176117,"text":"a stack of gift boxes"}],"tags":["indoor"]},"metadata":{"format":"Jpeg","height":2049,"width":2048},"modelVersion":"2021-05-01","requestId":"a01b79a6-27eb-4d18-91b8-b69576a92672"}
30c486bf-815f-4523-b8c6-e9a8f3dac767.jpg	{"description":{"captions":[{"confidence":0.4417833983898163,"text":"a man and woman riding bikes on a dirt road"}],"tags":["outdoor","mountain","grass","rock","hill","hillside","highland"]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"80d09efa-f9f0-4448-bc38-fa9f6d009b9e"}
9bc81d4f-8e40-4d2b-bb71-e45c50811c68.jpg	{"description":{"captions":[{"confidence":0.46888208389282227,"text":"a hand with a thumb up"}],"tags":["handwear"]},"metadata":{"format":"Jpeg","height":1536,"width":2048},"modelVersion":"2021-05-01","requestId":"3baf5d1e-629f-4a83-8058-6b35b9978ce1"}
6f1719c0-f990-418d-9146-40c260d83f48.jpg	{"description":{"captions":[{"confidence":0.45629236102104187,"text":"looking up at tall buildings"}],"tags":[]},"metadata":{"format":"Jpeg","height":1357,"width":2048},"modelVersion":"2021-05-01","requestId":"53d0efef-af3a-498d-ae5a-d05e91c76a0a"}
3eab9992-b1ed-4db3-a8c9-ba186757bbb6.jpg	{"description":{"captions":[{"confidence":0.5203938484191895,"text":"a man wearing a graduation cap"}],"tags":["person","outdoor","wearing","suit"]},"metadata":{"format":"Jpeg","height":1367,"width":2048},"modelVersion":"2021-05-01","requestId":"71560ca2-fd66-439d-a950-e343871d9a95"}
56d2200d-26cf-4439-863f-10d522cb7df8.jpg	{"description":{"captions":[{"confidence":0.4241982698440552,"text":"a close up of some water"}],"tags":[]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"281f5eb7-a417-4485-aaf4-3d77c3d2149c"}
5921ddde-86c6-478d-9470-2608254e5e89.jpg	{"description":{"captions":[{"confidence":0.20272931456565857,"text":"a man on a ski board"}],"tags":["person","jumping"]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"8fc1b309-e7e4-406d-b711-f7b26a531b16"}
235da5ec-0c45-49cb-9376-f54afd1b0e32.jpg	{"description":{"captions":[{"confidence":0.585623562335968,"text":"a woman wearing a graduation cap"}],"tags":["tree","person","outdoor","woman","hat"]},"metadata":{"format":"Jpeg","height":1218,"width":2048},"modelVersion":"2021-05-01","requestId":"c8d68bf4-fea5-462f-93f2-5a363fd955cc"}
61659b37-00c4-413b-8e60-6ca92123dbd5.jpg	{"description":{"captions":[{"confidence":0.2581707239151001,"text":"a girl with a headdress"}],"tags":["text","person","blackboard","chain","posing"]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"c8bbcf0f-e914-48c7-be4c-6b638c9942a9"}
dc34a171-8784-4e76-9d78-27026d9a8693.jpg	{"description":{"captions":[{"confidence":0.4800816476345062,"text":"a group of people standing next to a window"}],"tags":["person","window","standing"]},"metadata":{"format":"Jpeg","height":1366,"width":2048},"modelVersion":"2021-05-01","requestId":"be174f33-4403-4e03-b0f9-69d02c864046"}
db177fee-9962-48cf-817f-b54790f1a1a8.jpg	{"description":{"captions":[{"confidence":0.5140759348869324,"text":"a close-up of a man and a woman shaking hands"}],"tags":["person","indoor","close"]},"metadata":{"format":"Jpeg","height":1167,"width":2048},"modelVersion":"2021-05-01","requestId":"41285071-6f3a-458c-bd74-f826fef9fe37"}
a11247a5-4ad0-44f0-9977-c5d36b81272b.jpg	{"description":{"captions":[{"confidence":0.621977686882019,"text":"a man jumping in the air"}],"tags":["wall","rain","nature"]},"metadata":{"format":"Jpeg","height":1024,"width":2048},"modelVersion":"2021-05-01","requestId":"5bcb89ee-2c91-4811-bdbd-d3f685e0ff63"}
eecfc26f-b8bd-4103-970d-7c3d17e4e6ee.jpg	{"description":{"captions":[{"confidence":0.49666541814804077,"text":"a young boy reading a book"}],"tags":["person","indoor","laptop","using","working","room","table"]},"metadata":{"format":"Jpeg","height":1365,"width":2048},"modelVersion":"2021-05-01","requestId":"e903e42c-8aba-4319-a272-4a4c68b502fb"}
d1644585-36f1-43f3-97ec-5852134a0eb4.jpg	{"description":{"captions":[{"confidence":0.45973992347717285,"text":"a man and a boy"}],"tags":["person","man"]},"metadata":{"format":"Jpeg","height":1366,"width":2048},"modelVersion":"2021-05-01","requestId":"4324ab2f-0c22-4dbb-951d-2d74db19f4be"}
2de80906-d5be-4982-ad75-eb05deedc15a.jpg	{"description":{"captions":[{"confidence":0.49060162901878357,"text":"a close-up of people writing on paper"}],"tags":["text","person","indoor"]},"metadata":{"format":"Jpeg","height":871,"width":2048},"modelVersion":"2021-05-01","requestId":"bdd61c3b-fabc-4e47-876b-ab1e7bf7d4a5"}
d9adf8b1-bf6a-4099-a8eb-3f07afc0de2d.jpg	{"description":{"captions":[{"confidence":0.7957202196121216,"text":"graphical user interface"}],"tags":["graphical user interface"]},"metadata":{"format":"Jpeg","height":1536,"width":2048},"modelVersion":"2021-05-01","requestId":"66fed952-1789-423e-996f-0c603a9b723f"}
